WigleWifi-1.4,appRelease=2.26,model=HUAWEI GRA-L09,release=5.0,device=HWGRA,display=GRA-L09C576B161,board=GRA-L09,brand=HUAWEI
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
74:da:38:14:47:8d,Topaz_2EX,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,8,-87,32.1953173907218,34.885609601167,0,286.820861816406,WIFI
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:08:06,13,-76,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],2017-11-07 13:08:06,6,-87,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:08:06,1,-67,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:08:06,1,-65,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:08:06,6,-85,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
00:02:6f:12:34:56,Starhome Mach,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],2017-11-07 13:08:06,6,-68,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
06:02:6f:12:34:56,Starhome Mach Mobile,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],2017-11-07 13:08:06,1,-68,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
88:dc:96:34:a1:ae,,[ESS],2017-11-07 13:08:06,13,-86,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:08:06,6,-68,32.195237746606,34.8860523050326,137.092839635118,350,WIFI
42502_863_3708962,GOLAN T,UNKNOWN;il,2017-11-07 13:08:06,0,-113,32.195237746606,34.8860523050326,137.092839635118,350,GSM
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-77,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-84,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-73,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-73,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-89,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-72,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-82,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
74:da:38:14:47:8d,Topaz_2EX,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,8,-89,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
00:1a:dd:f4:88:e4,Metropoline WIFI1,[ESS],1970-01-01 02:00:00,11,-88,32.1960589049037,34.8814878755216,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-73,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-90,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-64,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-65,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-89,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-70,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-90,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
74:da:38:14:47:8d,Topaz_2EX,[WPA2-PSK-CCMP][WPS][ESS],1970-01-01 02:00:00,8,-89,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
00:1a:dd:f4:88:e4,Metropoline WIFI1,[ESS],1970-01-01 02:00:00,11,-88,32.1959765144391,34.8819458450377,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-81,32.1958941239744,34.8824038145539,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-89,32.1958941239744,34.8824038145539,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-77,32.1958941239744,34.8824038145539,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-78,32.1958941239744,34.8824038145539,0,42.6676216125488,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-79,32.1958941239744,34.8824038145539,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-88,32.1958941239744,34.8824038145539,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-77,32.1958117335098,34.88286178407,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-90,32.1958117335098,34.88286178407,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-77,32.1958117335098,34.88286178407,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-83,32.1958117335098,34.88286178407,0,42.6676216125488,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-79,32.1958117335098,34.88286178407,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-91,32.1958117335098,34.88286178407,0,42.6676216125488,WIFI
8a:dc:96:2a:5c:1b,EnghouseGuest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-88,32.1958117335098,34.88286178407,0,42.6676216125488,WIFI
00:24:51:07:f5:70,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,12,-91,32.1958117335098,34.88286178407,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-76,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-89,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-82,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-81,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-84,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-93,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
8a:dc:96:2a:5c:1b,EnghouseGuest,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-88,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
00:24:51:07:f5:70,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,12,-91,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-89,32.1957293430451,34.8833197535862,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-84,32.1956469525804,34.8837777231024,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-90,32.1956469525804,34.8837777231024,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-82,32.1956469525804,34.8837777231024,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-84,32.1956469525804,34.8837777231024,0,42.6676216125488,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-84,32.1956469525804,34.8837777231024,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-86,32.1956469525804,34.8837777231024,0,42.6676216125488,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-89,32.1956469525804,34.8837777231024,0,42.6676216125488,WIFI
00:0e:f4:c1:0d:1f,Iron 2.4,[WPA2-PSK-TKIP][ESS],1970-01-01 02:00:00,1,-89,32.1956469525804,34.8837777231024,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-91,32.1955645621158,34.8842356926185,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-93,32.1955645621158,34.8842356926185,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-82,32.1955645621158,34.8842356926185,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-84,32.1955645621158,34.8842356926185,0,42.6676216125488,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-82,32.1955645621158,34.8842356926185,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-88,32.1955645621158,34.8842356926185,0,42.6676216125488,WIFI
00:0e:f4:c1:0d:1f,Iron 2.4,[WPA2-PSK-TKIP][ESS],1970-01-01 02:00:00,1,-89,32.1955645621158,34.8842356926185,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-91,32.1954821716511,34.8846936621347,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-91,32.1954821716511,34.8846936621347,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-76,32.1954821716511,34.8846936621347,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-79,32.1954821716511,34.8846936621347,0,42.6676216125488,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-82,32.1954821716511,34.8846936621347,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-92,32.1954821716511,34.8846936621347,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-81,32.1953997811865,34.8851516316509,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-87,32.1953997811865,34.8851516316509,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-75,32.1953997811865,34.8851516316509,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-74,32.1953997811865,34.8851516316509,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-90,32.1953997811865,34.8851516316509,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-78,32.1953173907218,34.885609601167,0,42.6676216125488,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-87,32.1953173907218,34.885609601167,0,42.6676216125488,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-75,32.1953173907218,34.885609601167,0,42.6676216125488,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-79,32.1953173907218,34.885609601167,0,42.6676216125488,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-90,32.1953173907218,34.885609601167,0,42.6676216125488,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-85,32.1953173907218,34.885609601167,0,42.6676216125488,WIFI
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:08:31,13,-88,32.1953793636204,34.8853253342686,42.4340214695847,24,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],2017-11-07 13:08:31,6,-85,32.1953793636204,34.8853253342686,42.4340214695847,24,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:08:31,1,-80,32.1953793636204,34.8853253342686,42.4340214695847,24,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:08:31,1,-80,32.1953793636204,34.8853253342686,42.4340214695847,24,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:08:31,6,-84,32.1953793636204,34.8853253342686,42.4340214695847,24,WIFI
88:dc:96:34:a1:ae,,[ESS],2017-11-07 13:08:31,13,-89,32.1953793636204,34.8853253342686,42.4340214695847,24,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:08:31,6,-68,32.1953793636204,34.8853253342686,42.4340214695847,24,WIFI
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:09:38,13,-78,32.19554923012,34.8849775379475,145.63545912137,24,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:09:38,1,-74,32.19554923012,34.8849775379475,145.63545912137,24,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:09:38,1,-72,32.19554923012,34.8849775379475,145.63545912137,24,WIFI
42502_863_3708962,GOLAN T,UNKNOWN;il,2017-11-07 13:09:38,0,-113,32.19554923012,34.8849775379475,145.63545912137,24,GSM
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:12:02,13,-80,32.1964639776315,34.8833425037321,390.440907200243,128,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],2017-11-07 13:12:02,6,-91,32.1964639776315,34.8833425037321,390.440907200243,128,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:12:02,1,-76,32.1964639776315,34.8833425037321,390.440907200243,128,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:12:02,1,-77,32.1964639776315,34.8833425037321,390.440907200243,128,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:12:02,6,-90,32.1964639776315,34.8833425037321,390.440907200243,128,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:12:02,6,-86,32.1964639776315,34.8833425037321,390.440907200243,128,WIFI
42502_863_3708962,GOLAN T,UNKNOWN;il,2017-11-07 13:12:02,0,-113,32.1964639776315,34.8833425037321,390.440907200243,128,GSM
88:dc:96:4a:4f:2c,,[ESS],2017-11-07 13:34:09,13,-79,32.1957271937802,34.88545590252,149.452375843828,64,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:34:09,1,-83,32.1957271937802,34.88545590252,149.452375843828,64,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],2017-11-07 13:34:09,1,-80,32.1957271937802,34.88545590252,149.452375843828,64,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],2017-11-07 13:34:09,6,-77,32.1957271937802,34.88545590252,149.452375843828,64,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],2017-11-07 13:34:09,6,-88,32.1957271937802,34.88545590252,149.452375843828,64,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],2017-11-07 13:34:09,6,-88,32.1957271937802,34.88545590252,149.452375843828,64,WIFI
10:be:f5:81:14:10,Tidhar_Secure,[WPA2-PSK-CCMP][ESS],2017-11-07 13:34:09,13,-94,32.1957271937802,34.88545590252,149.452375843828,64,WIFI
08:97:58:32:8c:58,NIPPON_2216,[WPA-PSK-CCMP][WPS][ESS],2017-11-07 13:34:09,2,-90,32.1957271937802,34.88545590252,149.452375843828,64,WIFI
42502_863_3708962,GOLAN T,UNKNOWN;il,2017-11-07 13:34:09,0,-113,32.1957271937802,34.88545590252,149.452375843828,64,GSM
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-78,32.1887403575935,34.8631729504289,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-91,32.1887403575935,34.8631729504289,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-72,32.1887403575935,34.8631729504289,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-73,32.1887403575935,34.8631729504289,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-88,32.1887403575935,34.8631729504289,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-86,32.1887403575935,34.8631729504289,0,53.3190078735352,WIFI
d8:38:fc:2c:59:58,Millennium,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-91,32.1887403575935,34.8631729504289,0,53.3190078735352,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-83,32.1887403575935,34.8631729504289,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-88,32.188906710836,34.8637034969072,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-89,32.188906710836,34.8637034969072,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-80,32.188906710836,34.8637034969072,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-73,32.188906710836,34.8637034969072,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-96,32.188906710836,34.8637034969072,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-86,32.188906710836,34.8637034969072,0,53.3190078735352,WIFI
d8:38:fc:2c:59:58,Millennium,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-88,32.188906710836,34.8637034969072,0,53.3190078735352,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-88,32.188906710836,34.8637034969072,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-83,32.1890730640786,34.8642340433856,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-88,32.1890730640786,34.8642340433856,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-76,32.1890730640786,34.8642340433856,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-76,32.1890730640786,34.8642340433856,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-88,32.1890730640786,34.8642340433856,0,53.3190078735352,WIFI
d8:38:fc:2c:59:58,Millennium,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-88,32.1890730640786,34.8642340433856,0,53.3190078735352,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-88,32.1890730640786,34.8642340433856,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-77,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-91,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-67,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-68,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-87,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-92,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
06:02:6f:12:34:56,Starhome Mach Mobile,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-64,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
00:02:6f:12:34:56,Starhome Mach,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-67,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-65,32.1892394173211,34.864764589864,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-85,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-92,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-80,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-79,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-89,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-89,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
06:02:6f:12:34:56,Starhome Mach Mobile,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,1,-65,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
00:02:6f:12:34:56,Starhome Mach,[WPA-EAP-CCMP+TKIP][WPA2-EAP+FT/EAP-CCMP+TKIP][ESS],1970-01-01 02:00:00,6,-67,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-72,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
d8:38:fc:2c:59:58,Millennium,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-85,32.1894057705637,34.8652951363423,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-83,32.1895721238062,34.8658256828207,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-92,32.1895721238062,34.8658256828207,0,53.3190078735352,WIFI
a2:6c:ac:5e:12:ad,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,1,-80,32.1895721238062,34.8658256828207,0,53.3190078735352,WIFI
90:6c:ac:5e:12:ad,Tidhar_Guest,[ESS],1970-01-01 02:00:00,1,-78,32.1895721238062,34.8658256828207,0,53.3190078735352,WIFI
a2:6c:ac:5d:81:e7,Tidhar_Secure,[WPA2-PSK-CCMP-preauth][ESS],1970-01-01 02:00:00,6,-89,32.1895721238062,34.8658256828207,0,53.3190078735352,WIFI
88:dc:96:34:a1:ae,,[ESS],1970-01-01 02:00:00,13,-88,32.1895721238062,34.8658256828207,0,53.3190078735352,WIFI
0a:02:6f:12:34:56,Starhome Mach Guest,[ESS],1970-01-01 02:00:00,6,-82,32.1895721238062,34.8658256828207,0,53.3190078735352,WIFI
d8:38:fc:2c:59:58,Millennium,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,11,-85,32.1895721238062,34.8658256828207,0,53.3190078735352,WIFI
88:dc:96:4a:4f:2c,,[ESS],1970-01-01 02:00:00,13,-81,32.1897384770487,34.866356229299,0,53.3190078735352,WIFI
90:6c:ac:5d:81:e7,Tidhar_Guest,[ESS],1970-01-01 02:00:00,6,-87,32.1897384770487,34.866356229299,0,53.3190078735352,WIFI
